110,82062444172338;111,31991394875287;97,40022898791953;80,00217589378646;86,9298008214078;105,39374208691993;259,59293302750075;284,61252762218675;284,6039882220793;204,76594585381298;168,67164536110923;168,39317792670735;303,8110073799773;394,2738039225436;304,44873045794424;394,2873727070918;489,2956200199275;489,3179569479346;511,3497538355165;511,28269264673435;523,3024265621144;523,3036348091184;523,3918094682933;523,3645712268394;523,3168247401023;523,278864326637;10,060544297028832;10,000175053157154;10,033613187368083;87,86231532209169;189,8576958004764;189,9032499230466;189,51742979210596;164,8080680887993;164,76688684035304;164,7959750258894;89,22649959469642;107,69413719432663;109,65811945209704;511,28351718388205;186824,4267197945
110,91595264200534;110,95874548851283;97,3250553345958;80,01184774723757;96,75583699022694;139,87988681917503;299,59214938952215;284,6156632059325;284,5936790207;130,01227268130617;94,0116933484983;168,11467139358038;214,4081117914281;394,19394943440756;394,0282758780506;394,0701586799616;489,28362897737253;489,29128143568965;511,3339110836382;511,3426103976677;523,2715663900786;523,2760290400597;523,3423435587314;523,2726750360564;523,2942497734565;523,3397310395582;10,006322749100805;10,042854965618098;10,018852044793976;95,28950882971054;189,86612257224093;189,91011118039913;189,82984488147417;165,0326801036211;199,901656789585;164,95288514720605;109,7698852731144;109,66809522009325;109,89959145533088;511,27561221026235;186631,28413978632
111,01749562940881;110,82532899698589;97,42160472364903;80,00463167442827;89,04667150038262;139,8683622202351;259,6101439795914;284,5897135367203;284,59906497837386;130,02575547422086;168,7479944408336;168,72802895064595;214,53947347731537;394,24273034126185;394,2479999618653;304,4975206454743;489,2796627705404;489,3064853669679;511,2898451916709;511,2535981000115;523,2808034631797;523,28532475704;523,2919790092704;523,3101448694722;523,3134936843543;523,3107275955415;10,002499640413191;10,013923994973231;10,0237247867181;87,81339900086401;189,74473756821178;189,6762216864566;189,62878414232117;199,79626852756448;199,80803586852227;199,69614225620546;109,67963123941311;109,91381098715325;109,99021666035665;511,27801830138446;186591,85507014382
110,81726351225993;111,25470465065824;97,43312150101151;80,01253654136889;88,76823618586354;139,86862258175555;259,58620418478876;284,69218411114826;284,63260588537594;204,79023339323922;168,45923270596614;94,00839132788249;214,69609480387885;394,2612506796244;394,1151019415142;304,5562669191285;489,3128558532706;489,3249028356169;511,2510558538221;511,199958876686;523,2747234061496;523,3040788552491;523,281369474921;523,3206517679445;523,3503912372751;523,278779724438;10,015126490326912;10,023828551077802;10,00821652544522;87,97537296846185;189,8202027023704;189,99358084177342;189,9928749699966;199,7234104289452;199,53266357346928;199,84021745713957;109,80505444339799;109,54905868702954;109,51813885977735;511,3514346899506;186648,81095946976
111,22958799731953;110,53658506882127;98,49483078876293;80,03104935830437;96,6762367319372;139,75643750897785;259,70256642527073;284,9298275851075;285,49510702950937;204,6163484718806;94,53479868414729;168,64463384129482;304,3852744980853;394,4671970172966;304,6151250095867;394,56715348111095;489,5273753047544;489,6819810014542;511,3000490614151;511,3521642131701;523,418065955096;523,2624447609837;523,5250341428248;524,2756934341103;523,285057551412;523,6023128895732;10,025693078818506;10,005377228604624;10,200576580955909;88,54117086970732;189,61626452803014;189,79305385023187;189,98638804946964;165,96888364680697;164,76074157593857;164,9442597131089;109,64883814118892;109,79611301735294;109,54275920843516;511,2569426991427;186743,96447503575
113,82741700230764;113,6226056667467;119,73199761322046;80,00921372146946;96,77662869033927;139,60569904160107;299,90720874000175;299,7188635222077;288,3851210669863;204,7770814778146;168,8895655612427;168,84673702054664;125,00315375528409;394,2939797478349;304,52143294597863;304,37693408080656;489,27743547196405;489,3367849757188;511,27274953167256;511,29241321421165;523,3823755920532;523,5734499311508;523,343645805834;523,2931293123456;523,4100717254893;523,2792079897029;10,009605101318472;10,01747756065263;10,04463827692767;96,64829179788633;189,73427569158503;189,9177449007517;189,65778000842533;199,94739249582392;199,8013829079849;199,84870212818996;109,86417678993082;109,63368203363098;109,79288807985574;511,3270590225061;186862,1343773044
112,16450664945226;113,9488109369257;97,39611467132139;80,011663660861;89,27372630468098;139,51110724055485;259,67376600234985;285,6041170843049;284,6374177906937;204,9738170706206;168,85888051848391;94,09638343226223;215,02790246947916;394,2757246174364;394,28055561468807;394,1114562702725;489,4016049155148;489,37440373583684;511,6383600287435;511,24310531380183;523,319677637801;523,1478721332885;523,3212574583611;523,8864509425823;523,3968201230003;523,1518026368858;10,290917959345922;10,095061788634643;10,222836476456518;94,89570849855996;189,92307963801875;189,7790878798386;189,59967300891992;165,07606361545234;164,62322909626468;165,2392912377691;109,61915623224698;109,76239735495989;109,64578447702753;511,5004074763028;186670,43407451996
110,81945859628082;110,34528170937342;97,38829155542344;80,02109400924462;88,21272809767119;139,68600238513358;259,71854150767484;285,0452285025497;284,4707133927342;204,63053369109025;166,43597954533072;168,1670853223192;214,748589183557;304,5089215707969;394,1845223132383;393,62102447485375;489,2544556785528;489,2863843713953;511,57654367432724;511,2114962912197;523,2977275716205;523,141823729074;523,2342528394224;523,2184403685758;523,395840876426;523,2867264181589;10,012553286427627;10,028149120185969;10,054559337837977;87,65954622971816;189,68973197441528;189,95219217542706;189,88995251733598;164,522002626256;199,45887416008887;165,196428113674;109,77600437066104;109,63083656063777;109,90922374397306;511,3122581073179;186689,41619474458
110,74343611684712;110,82048451008436;97,48755403033233;80,00189400545318;88,01513265785407;139,90082476793452;259,6748103293321;284,6454473334515;284,60068508924314;130,00116492436453;243,66216449159734;168,85335339141423;214,55487892602815;394,2527120835564;304,4070944291088;394,06902414880767;489,23805705003224;489,3366894000281;511,27941643173136;511,4224433623956;523,3214865902863;523,3900306459803;523,5073233315926;523,298395564852;523,3055622521596;523,4783575172924;10,006059793214625;10,00227160459852;10,08166160815435;88,46639892910783;189,7758231947391;189,7563841140845;189,97482266657778;164,85351738094636;165,3987414268934;193,44198042414624;109,86629585180533;109,88776739894469;109,99258303209989;511,2272691929287;186655,8094100845
113,59216469722999;113,56508366201763;97,50934306156381;80,00313609667204;96,94223803088975;139,55128384093777;259,7924137273027;284,7312218662223;284,5842128425546;204,7955730687131;168,88366974214705;94,09211786354501;214,80265728297357;394,3694649993824;394,31669308249394;304,5483604540731;489,29435210209255;489,2597755008476;511,4103885637762;511,33504613073126;523,3562934026015;523,7833649481953;523,4036174568423;524,1240415547962;523,4180087940505;523,2984661944422;10,134945159673421;10,058886492860545;10,03285957839132;96,76194544791609;189,55380817232887;189,78733504663467;189,77417899117813;174,9845055091149;199,6637184328086;199,5739072281469;109,90624055787187;109,69685758379653;109,87447572725061;511,4333471049334;186712,25149559006
